Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2023-03-15,293.6357421875,119.33338928222656,14.374388694763184,26.139999389648438,293.96971696240934,119.61949040992795,14.530951919541012,29.90999984741211,288.04651350229693,116.94100399010695,13.454584765062098,23.190000534057617,289.490480016309,118.8795760362583,14.286323105630792,23.209999084472656,83631500.0,12602200.0,126199700.0,0
2023-03-16,301.37628173828125,124.10830688476562,16.06722068786621,22.989999771118164,301.73972410836893,124.29081668776968,16.165072587408197,27.489999771118164,291.92666020759856,118.27777802630936,13.992768442966044,22.969999313354492,292.72231241700695,118.65266526477122,14.168900555682793,26.190000534057617,98198100.0,14744600.0,108646600.0,0
2023-03-17,299.9518737792969,123.47692108154297,15.78345012664795,25.510000228881836,303.6747589614534,125.38096028210703,16.53690731542262,26.139999389648438,297.9971274856197,122.9491118531016,15.489896298840277,22.579999923706055,301.28780293795415,124.25136092130624,16.135716213112932,22.920000076293945,89923700.0,9868600.0,79179200.0,0
2023-03-20,301.01629638671875,124.71996307373047,16.253137588500977,24.149999618530273,301.34094042190014,125.08499020202721,16.429270617910433,28.90999984741211,297.12041784707446,122.6777997353313,15.440969137993365,24.0,299.33398997561,123.81233659595264,15.79323426362749,27.770000457763672,56359500.0,6521400.0,62536400.0,0
2023-03-21,305.3156433105469,125.11458587646484,16.336435317993164,21.3799991607666,305.7681875803213,126.95450415392514,17.179227416382066,24.15999984741211,301.4394288546656,123.12175316808077,15.621042046909361,21.290000915527344,302.9545049168714,125.72625112695803,16.669632107161668,24.15999984741211,49757000.0,11118200.0,76051300.0,0
2023-03-22,301.1639709472656,124.310546875,15.915043830871582,22.260000228881836,310.1461627973051,128.68591239485704,17.65942741130277,22.3799991607666,300.9967400279125,124.310546875,15.87584518694748,19.940000534057617,305.24677723632783,125.30203696918417,16.346240129136785,21.799999237060547,75791900.0,8938000.0,95075000.0,0
2023-03-23,304.7351379394531,127.6155014038086,17.14002799987793,22.610000610351562,309.063895798946,129.19892909152085,17.80642162041331,24.90999984741211,302.03950823154344,125.5980032373712,16.297235848120483,20.15999984741211,304.90239884454496,126.68813959450102,16.679433288829262,21.540000915527344,74576000.0,10951000.0,97514400.0,0
2023-03-24,305.8568115234375,125.5979995727539,16.238439559936523,21.739999771118164,305.9551685387942,127.07782836053173,16.87543290416589,25.209999084472656,301.9805963754991,124.31054822631526,15.719045878406119,21.600000381469727,304.31222208142214,126.86572318048016,16.757835110650156,22.110000610351562,57195200.0,11042800.0,90583300.0,0
2023-03-27,303.7611999511719,124.13296508789062,15.650444984436035,20.600000381469727,307.6374139411915,126.27871978241264,16.58143556061183,22.93000030517578,302.90529001338837,123.75314779533981,15.493646689660098,20.56999969482422,306.5552168839652,125.92356028088074,16.42463726583589,22.049999237060547,50287400.0,7025600.0,64605200.0,0
2023-03-28,302.14776611328125,123.26972961425781,15.31724739074707,19.969999313354492,303.21029788017563,123.8764648099779,15.562244947986292,21.399999618530273,299.83580627406957,121.55806045585678,14.60185403762096,19.90999984741211,303.18078477684537,123.6446243745658,15.55244482139476,20.530000686645508,48585900.0,7771400.0,75621600.0,0
2023-03-29,307.6570739746094,127.107421875,16.73823356628418,19.1200008392334,308.27687909765626,127.82267846674836,17.120429169551336,19.450000762939453,305.0302879825297,125.11458911503185,15.973840490566785,19.09000015258789,305.8468671210992,125.11458911503185,16.013040998175253,19.389999389648438,53274300.0,9979200.0,90012500.0,0
2023-03-30,310.56915283203125,128.9276123046875,17.59082794189453,19.020000457763672,311.1988056823133,129.75139027376164,17.924024818227814,20.079999923706055,307.7456227608923,128.04464359361455,17.22823068146715,18.850000381469727,310.1362740033374,128.4146007847036,17.404629247665156,19.1200008392334,58354800.0,7807000.0,80622200.0,0
2023-03-31,315.7342224121094,129.8253631591797,17.933820724487305,18.700000762939453,315.9703572926447,130.0128105221333,17.973021231470383,19.43000030517578,310.4905268888886,127.68946880164394,17.081230258618906,18.520000457763672,310.7955056703861,127.94598205772564,17.208628167947808,19.209999084472656,62138100.0,7281600.0,68287500.0,0
2023-04-03,314.9667663574219,129.08546447753906,17.45362663269043,18.549999237060547,315.23241427318806,129.64779158081444,17.796623609818557,19.829999923706055,312.28098426510945,127.56616518092088,16.787232932940498,18.540000915527344,313.6091037499459,129.1643904848332,17.56142616329208,19.790000915527344,47126800.0,8036000.0,57147300.0,0
2023-04-04,313.90435791015625,127.10250854492188,16.45404052734375,19.0,316.42290986250373,129.49982409382028,17.541828654122156,20.030000686645508,312.6844127288419,126.48097560101588,16.1796425288607,18.579999923706055,315.40958645998506,129.3469096478748,17.51243013694488,18.790000915527344,45875400.0,8057400.0,64093400.0,0
2023-04-05,310.8052673339844,124.87781524658203,15.601445198059082,19.079999923706055,313.8944151110671,126.00248447633714,15.983640805830275,20.079999923706055,308.98521283558773,123.53116568646098,15.072250488798426,19.0,312.9499659209174,125.80023941066061,15.92484191290773,19.420000076293945,62795700.0,10065600.0,86953300.0,0
2023-04-06,312.9007568359375,124.50292205810547,15.346647262573242,18.399999618530273,313.39266183333626,125.31189480423193,15.689644226080212,19.8799991607666,307.75544977818566,122.96390257201081,14.788053115607955,18.350000381469727,309.15244315763897,123.63475857075944,15.140849271387367,19.299999237060547,46916500.0,7448000.0,65901100.0,0
2023-04-10,312.72369384765625,126.38723754882812,16.062044143676758,18.969999313354492,312.7729023639507,126.45628839386637,16.16984369981427,20.049999237060547,308.17849624864294,123.16614433604008,14.837056919191715,18.93000030517578,309.9690377341633,123.36838939884558,14.915456086605289,19.389999389648438,45134700.0,5991200.0,63177700.0,0
2023-04-11,310.7167053222656,125.71638488769531,15.885641098022461,19.100000381469727,312.74338158453696,127.02849398723143,16.454037238967114,19.280000686645508,310.2051349204636,125.52893750484806,15.787643568105311,18.559999465942383,312.6843253617337,126.84598418401588,16.385436351168813,19.079999923706055,40113600.0,6288600.0,52220200.0,0
2023-04-12,307.9719543457031,123.48184967041016,15.0232515335083,19.09000015258789,313.2648580414664,127.02849973201684,16.40503773541974,19.979999542236328,307.50956234936496,123.3831959216915,14.964452637669124,18.25,312.6745659149808,126.80159686264378,16.326638584573104,19.3799991607666,62813300.0,7749000.0,76962300.0,0
2023-04-13,314.002685546875,124.47826385498047,15.356446266174316,17.799999237060547,314.4748951839237,125.18364527483892,15.630843256153923,19.059999465942383,308.5523691390901,122.91457152949074,14.7390523377766,17.770000457763672,309.7329232552138,123.81233791127227,15.082049276194711,18.829999923706055,54613800.0,5760400.0,59431400.0,0
2023-04-14,313.41241455078125,124.34508514404297,15.268248558044434,17.06999969482422,315.17341314652066,125.7657232342021,15.86604322973985,18.1200008392334,310.50031481683044,122.98364532550625,14.778253415784748,17.06999969482422,312.44826977114167,124.40921346880113,15.327048386335884,17.940000534057617,56278300.0,4901000.0,56858500.0,0
2023-04-17,313.6780090332031,124.25628662109375,15.268248558044434,16.950000762939453,314.0321962818214,124.29574962502629,15.307448132041545,17.790000915527344,310.9233527595124,122.65313877947646,14.650854566646244,16.899999618530273,312.9991776615612,123.22041099335854,14.797853670079087,17.579999923706055,43007000.0,5297000.0,56761700.0,0
2023-04-18,313.6976623535156,124.81369018554688,15.46424674987793,16.829999923706055,316.21624373703116,126.189935151839,16.032641986553067,17.34000015258789,312.49744289892294,123.8715307321782,15.101650449210256,16.579999923706055,315.7931825919775,125.38589244770989,15.699445133347208,16.940000534057617,46746900.0,5703600.0,56833200.0,0
2023-04-19,313.5500793457031,123.62982940673828,14.954651832580566,16.459999084472656,314.6126109678501,123.84193458216546,15.072250553522203,17.719999313354492,311.1594282311205,122.82578670766686,14.680253882458524,16.170000076293945,311.2873283359622,123.10202020440843,14.89585200481397,17.299999237060547,38960100.0,5013000.0,53185600.0,0
2023-04-20,311.1594543457031,123.76795196533203,14.895851135253906,17.170000076293945,314.1010369099434,125.56347730524051,15.581844101330379,17.690000534057617,309.8706655285175,122.73206877712387,14.454855723818424,16.329999923706055,310.5790099948983,122.82579247366063,14.494055295177322,16.850000381469727,62462100.0,5879800.0,65191000.0,0
2023-04-21,311.484130859375,122.5002212524414,14.562655448913574,16.770000457763672,312.26134931858826,123.63475812477942,14.788053702776988,17.709999084472656,309.0147876904133,121.62712771540929,14.19025902461997,16.579999923706055,310.7954817382341,122.9145714930802,14.788053702776988,17.510000228881836,59002300.0,5202200.0,68276000.0,0
2023-04-24,310.8348083496094,121.84416961669922,14.337258338928223,16.889999389648438,312.5958067847505,123.00337187023035,14.739054216254722,18.239999771118164,308.6605664449473,121.0647922012951,14.07266050678155,16.739999771118164,311.2578394804979,122.23386208780059,14.484256511504205,18.219999313354492,44043100.0,4489000.0,48740200.0,0
2023-04-25,304.9712829589844,117.9818115234375,12.935870170593262,18.760000228881836,309.87066806010336,120.89707600841889,14.131458450170092,19.860000610351562,304.87292596789285,117.92755836089988,12.906470726920892,17.329999923706055,309.2016843984731,120.88227832285438,14.131458450170092,17.6200008392334,57121600.0,10464600.0,89382800.0,0
2023-04-26,306.82086181640625,118.80558776855469,13.102470397949219,18.84000015258789,309.8411661347025,119.97958012479171,13.514066404971004,19.610000610351562,306.2994436461061,118.23338551238639,12.916272649340122,17.8700008392334,308.3654509330792,119.18047500873483,13.34746797667211,18.65999984741211,55400500.0,7695400.0,68911200.0,0
2023-04-27,315.1635437011719,119.95491027832031,13.269068717956543,17.030000686645508,315.66526639187344,120.12262991727793,13.32786854759046,18.43000030517578,309.94933261764436,116.97552515396228,12.26947909091263,16.719999313354492,310.5888331449583,118.93876244643792,13.06327071612521,18.43000030517578,65430400.0,6814200.0,87997600.0,0
2023-04-28,317.3377685546875,121.96255493164062,13.945260047912598,15.779999732971191,317.42630785671025,121.96255493164062,13.984460552981323,17.649999618530273,313.7960463562758,120.14236433322648,13.269067223532259,15.720000267028809,314.9274219134559,120.60604522057082,13.484665328452845,17.209999084472656,59712600.0,7553000.0,65456800.0,0
2023-05-01,316.9737548828125,122.89484405517578,14.366657257080078,16.079999923706055,318.3904437230442,123.2795989262513,14.49405610476039,16.6200008392334,315.89155784881615,122.00201525109547,14.033460414622578,15.529999732971191,316.87536787544934,122.31771174856252,14.170659389337887,16.40999984741211,41013400.0,5202000.0,57191000.0,0
2023-05-02,314.2093200683594,121.82936096191406,14.062861442565918,17.780000686645508,317.2296247186195,123.49663702493362,14.611655497486497,19.809999465942383,312.4679567240077,120.85267613574898,13.63166517910815,16.260000228881836,316.9049505254157,122.85537642171087,14.36665791789191,16.270000457763672,56519400.0,6717600.0,61126500.0,0
2023-05-03,312.1531066894531,120.5715103149414,13.563065528869629,18.34000015258789,317.2492356655561,122.62847890341747,14.327457680181197,18.829999923706055,312.04487196912623,120.43339356692454,13.533666082363064,17.190000534057617,314.5732710641641,121.1979732606739,13.837462543644529,17.81999969482422,59882100.0,8223000.0,71240700.0,0
2023-05-04,311.05126953125,120.16703033447266,13.327868461608887,20.09000015258789,313.0779160461584,121.16838054291868,13.71986420800085,21.329999923706055,310.0182508556781,119.30872693003388,12.955472035240732,18.670000076293945,311.92684495589333,120.00917831796963,13.229869057715105,19.170000076293945,50224500.0,5889200.0,62383900.0,0
2023-05-05,317.6624755859375,122.70740509033203,14.180460929870605,17.190000534057617,318.5183856176378,123.28947501650396,14.386258945161586,19.6299991607666,311.0906009279849,119.95492253603125,13.171070174847792,16.690000534057617,313.3140214873927,120.51726472273238,13.347468740694817,19.5,51806100.0,5553000.0,62636200.0,0
2023-05-08,318.4495544433594,123.38813018798828,14.356856346130371,16.979999542236328,318.793894048773,123.46705620037767,14.40585604403832,17.8799991607666,316.11792886515536,121.71099382210748,13.78846209341777,16.829999923706055,317.20012618638077,122.31279149467856,14.17065861558997,17.729999542236328,36465800.0,3918900.0,41012800.0,0
2023-05-09,316.4326477050781,121.48407745361328,13.661063194274902,17.709999084472656,317.652562439321,122.10560283536691,13.837461732152585,17.860000610351562,316.117821314468,121.08945493784022,13.465065338072755,17.219999313354492,316.78680487689167,121.92802307960895,13.788462034454172,17.290000915527344,31768800.0,4951700.0,57414300.0,0
2023-05-10,319.8760070800781,122.47063446044922,14.023659706115723,16.940000534057617,320.7319170011194,123.35853327172433,14.347056386576604,18.309999465942383,316.39331117258314,121.31636976919094,13.63166307841758,16.360000610351562,318.87250163596127,122.76660323980717,14.09225871876153,17.579999923706055,60446600.0,5474900.0,78346700.0,0
2023-05-11,320.91888427734375,121.38542175292969,13.788461685180664,16.93000030517578,321.45996785269836,122.36210663048156,14.141258751999377,18.190000534057617,318.8725423436506,120.2508848608895,13.367066538668222,16.6299991607666,320.426979200293,122.12533613554741,14.043259359084963,16.799999237060547,44278500.0,5339500.0,54962200.0,0
2023-05-12,319.767822265625,121.24730682373047,13.739463806152344,17.030000686645508,321.8731904664601,122.22399171594364,14.08245983420926,17.920000076293945,317.7116625879941,120.1719606575819,13.318067697971369,16.3799991607666,321.4501292703223,121.80964146188938,13.896262097217395,16.829999923706055,48432800.0,3364900.0,46243600.0,0
2023-05-15,321.4992980957031,124.42400360107422,14.807652473449707,17.1200008392334,321.7354029027165,124.42400360107422,14.837052854118493,18.15999984741211,318.7150988111692,121.19797272166058,13.690464176598946,17.079999923706055,320.2400224191314,121.42488310770669,13.817863022389067,17.440000534057617,33375600.0,6192800.0,64054000.0,0
2023-05-16,321.8633728027344,124.3944091796875,14.748854637145996,17.989999771118164,323.5751930717492,125.7065258962159,15.258449122196128,18.299999237060547,320.74181467923717,124.0195219150217,14.670455485599822,17.260000228881836,320.781175496774,124.0195219150217,14.680254678599388,17.540000915527344,40019200.0,5126300.0,54294600.0,0
2023-05-17,325.7591552734375,127.758544921875,15.81704330444336,16.8700008392334,326.33959955792614,128.1926304174436,16.013042117823982,18.260000228881836,321.74522377154244,125.0948562624084,14.83705391049829,16.68000030517578,322.9257777316302,125.57826486542015,15.170249837143809,17.959999084472656,47486100.0,6322800.0,77302900.0,0
2023-05-18,331.8096008300781,132.23748779296875,17.31642723083496,16.049999237060547,332.02604023945787,132.50386117757034,17.443825136763923,17.149999618530273,326.1330277171861,128.3504836668674,15.993440062392173,16.049999237060547,326.15269310949344,128.3504836668674,16.01304031536063,16.920000076293945,64213500.0,9632600.0,91302200.0,0
2023-05-19,331.06195068359375,131.5074462890625,17.04203224182129,16.809999465942383,332.7344098613422,132.1289641041203,17.28702983871548,17.360000610351562,329.9994189485517,130.7971273116285,16.71863548868829,15.850000381469727,332.0260653791482,131.9711271508207,17.238031067009974,16.1299991607666,61554900.0,5313000.0,49521200.0,0
2023-05-22,332.1736755371094,131.39892578125,17.17923355102539,17.209999084472656,333.1869987970139,131.81327601188224,17.365430393852346,18.1299991607666,330.79631729968287,130.19533056453898,16.55203838140696,16.81999969482422,330.80616500876556,130.37290278326878,16.581438768308654,17.450000762939453,43015900.0,4235100.0,43944400.0,0
2023-05-23,327.962890625,129.50474548339844,16.58143424987793,18.530000686645508,331.6029996725392,131.25093249690855,17.198827253106437,19.309999465942383,327.60873343256856,129.3172981076486,16.454036346386733,17.299999237060547,330.4519587736382,130.6294146843015,16.855832178636692,17.350000381469727,48216700.0,4853800.0,41287200.0,0
2023-05-24,326.28057861328125,127.60070037841797,15.709244728088379,20.030000686645508,327.5201888136506,127.90652925356983,15.905241660916413,20.809999465942383,324.22441932796124,126.22939296642947,15.180049084168166,18.799999237060547,326.00511301581014,126.9989027341009,15.572045753598893,18.799999237060547,62891200.0,7897100.0,87475800.0,0
2023-05-25,334.2199401855469,138.57118225097656,18.766813278198242,19.139999389648438,335.48906351409215,139.24203078081442,19.002010718464852,19.950000762939453,331.21933164301237,134.44738463154582,17.27722762065994,18.700000762939453,333.64934358601045,136.075190369933,17.796623136154807,19.540000915527344,66862800.0,16072900.0,124768700.0,0
2023-05-26,342.7593994140625,145.37838745117188,22.422178268432617,17.950000762939453,343.59564392222364,146.3353446492406,22.794575646229948,19.559999465942383,335.14471959006306,139.8734222990726,19.629207280868865,17.270000457763672,335.24310659517005,139.88328240548654,19.648805667187215,19.06999969482422,63007000.0,12978800.0,112964600.0,0
2023-05-30,344.3138732910156,146.07884216308594,22.41238021850586,17.459999084472656,348.19990521349973,149.6698928148894,24.303760031619113,18.34000015258789,342.88733662134945,145.51649998825215,22.137982246478842,16.979999542236328,346.99965567771557,148.62413447503698,24.078362698802238,17.559999465942383,72652200.0,13295400.0,99439100.0,0
2023-05-31,342.3560485839844,142.38912963867188,20.72679328918457,17.940000534057617,344.9238084183942,145.35864735923033,22.216378908842508,18.399999618530273,340.90002892973666,142.14249150413255,20.667994397908956,17.1200008392334,342.7299012055345,143.78017233033694,21.275587302517422,18.040000915527344,65105400.0,10728700.0,73938700.0,0
2023-06-01,346.31103515625,144.5299530029297,21.716583251953125,15.649999618530273,347.6391548961203,145.80259920783664,22.29477763465012,17.59000015258789,341.0476446264342,141.86626404704234,20.4131963265409,15.579999923706055,342.1003287370982,142.91200737350496,21.050189599408586,17.239999771118164,50488600.0,7272700.0,74757400.0,0
2023-06-02,348.9082336425781,144.17477416992188,21.579387664794922,14.600000381469727,350.0691223139542,146.18733454055774,22.43197821106258,15.649999618530273,346.310990682491,143.33619856755942,21.099192624068138,14.420000076293945,348.07198908240025,145.90124095417747,22.235981265213837,15.649999618530273,53372100.0,6765000.0,65015000.0,0
2023-06-05,349.1542053222656,142.369384765625,20.55039405822754,14.729999542236328,351.7121176370537,143.79002273328047,21.31478709595383,15.289999961853027,348.12121670643876,141.6689409408146,20.246597616093226,14.65999984741211,348.69181336527123,143.3263418673486,21.31478709595383,15.279999732971191,47266200.0,6727700.0,35747700.0,0
2023-06-06,349.0951232910156,143.37567138671875,21.295188903808594,13.960000038146973,350.0592678621732,144.20437184354157,21.618585630067322,14.970000267028809,347.21604266089565,141.05726707508788,20.02120225350044,13.949999809265137,348.5441921142105,141.57027857132883,20.138800043494612,14.90999984741211,41390400.0,5815100.0,49445200.0,0
2023-06-07,343.1726379394531,142.55682373046875,21.206987380981445,13.9399995803833,351.33824956141177,146.17746928106723,22.637774048405536,14.289999961853027,342.5429850794896,142.2213995227893,21.059989224463695,13.770000457763672,349.38047711755803,144.4707378209617,21.70678260848817,14.140000343322754,69225900.0,8687500.0,65066100.0,0
2023-06-08,347.43255615234375,144.20436096191406,21.834184646606445,13.649999618530273,347.8949481340111,144.59899094985764,22.020381458559516,14.210000038146973,343.2415452366287,142.38910817815812,21.03059102719122,13.529999732971191,343.46780236109106,142.69493701031763,21.35398962193566,14.140000343322754,47153900.0,5376800.0,43045900.0,0
2023-06-09,348.7607116699219,144.86537170410156,21.9517822265625,13.829999923706055,351.8695554670356,147.13444556219923,23.01997179727729,14.140000343322754,347.31450949252246,144.17478793518413,21.647985758588973,13.5,348.8886117981313,145.94071036238705,22.56917715894129,13.779999732971191,53196900.0,5955300.0,50142100.0,0
2023-06-12,354.6536865234375,149.14700317382812,24.107759475708008,15.010000228881836,354.75207353624637,149.41337656999596,24.18615861753214,15.020000457763672,349.44935281140937,146.40438836468314,22.667172674562973,14.319999694824219,350.4233151841649,146.51290974433692,22.7357735591942,14.4399995803833,44606500.0,7632900.0,52761000.0,0
