Date,Open_QQQ,High_QQQ,Low_QQQ,Close_QQQ,Volume_QQQ,Open_^VIX,High_^VIX,Low_^VIX,Close_^VIX,Volume_^VIX,Open_SMH,High_SMH,Low_SMH,Close_SMH,Volume_SMH,Open_SOXL,High_SOXL,Low_SOXL,Close_SOXL,Volume_SOXL,Open_SOXX,High_SOXX,Low_SOXX,Close_SOXX,Volume_SOXX
2022-01-26,344.1237217742268,347.99488320728324,332.29571355089075,335.9913635253906,146559500,29.350000381469727,33.040000915527344,26.899999618530273,31.959999084472656,0,132.882301053271,136.02328950935689,128.71219257006885,130.78018188476562,20527400,42.48558798280725,45.70742770574598,38.91439152091429,40.87466812133789,46405000,152.38477314000596,156.78123401663862,148.22343281309065,150.50057983398438,8508000
2022-01-27,340.7011034442498,342.5245419416468,331.58388119947205,332.6077575683594,95255700,32.189998626708984,33.0,28.420000076293945,30.489999771118164,0,132.09217965417193,132.3653227067022,124.82987283300156,125.19567108154297,22088600,42.11683245778452,42.1653534120762,34.935620165269974,35.284976959228516,50033700,151.98859903170901,152.17218973623602,143.3180812710744,143.80120849609375,8400900
2022-01-28,334.4896757779031,343.2558447119424,329.5361642262604,343.04132080078125,108167900,30.270000457763672,32.81999969482422,27.280000686645508,27.65999984741211,0,125.05911905623503,127.8196785575376,121.62061369995244,127.63433837890625,21911400,35.294671281365865,37.274356842041016,32.12135275961292,37.274356842041016,43946700,143.68526691162916,146.55825805664062,139.55291308755423,146.55825805664062,7173000
2022-01-31,344.4065167497004,354.5963289506498,342.768320498041,354.0112609863281,94326400,28.360000610351562,29.40999984741211,24.709999084472656,24.829999923706055,0,128.49761159057266,134.3211212158203,127.75626579145519,134.3211212158203,14468800,37.83721832126418,43.426915798562085,37.16761657995129,43.26194381713867,39362500,147.2926022802605,154.66512847539465,146.48095207819242,154.4300079345703,7846800
2022-02-01,355.3568493429369,357.07304048443206,350.1985748796091,356.4197082519531,74433000,24.56999969482422,25.329999923706055,21.959999084472656,21.959999084472656,0,135.24293669870343,135.3453560437618,131.7897927930428,134.89663696289062,11685400,44.53321081196889,44.73700104128955,41.03965027365769,44.55261993408203,37795600,155.9405969791021,156.19181783805067,151.82757233466407,155.7151336669922,4068900
2022-02-02,360.554226724109,360.8857582944778,355.22041017223074,359.3158264160156,78777100,21.559999465942383,22.729999542236328,20.459999084472656,22.09000015258789,0,137.86204512099687,138.5351162770028,135.58921689342174,138.34002685546875,11819400,47.03693009586503,48.03647578104071,45.086355975928164,47.88120651245117,40548600,158.86193380111803,160.05042291669244,156.61700172510177,159.64781188964844,5229000
2022-02-03,349.6037665908934,352.9191116851506,343.68488272899515,344.74774169921875,95384800,22.6299991607666,25.809999465942383,22.299999237060547,24.350000381469727,0,134.92590822142765,136.83292329413038,131.6873673032508,132.20436096191406,16690600,44.232379147557666,46.386739898419734,40.90379055870409,41.369598388671875,32875300,155.63137272095926,158.20482710021506,152.11420733214126,152.70040893554688,6506400
2022-02-04,345.2645621512683,352.40232542393113,343.207108479274,349.09674072265625,86318300,23.770000457763672,26.260000228881836,22.06999969482422,23.219999313354492,0,131.65810420966392,134.05773233753177,129.97055915729214,132.92132568359375,9879200,40.83586033924536,43.20371772547545,39.176415554747415,42.17505645751953,30575600,151.98862171491967,154.8906144062879,149.93050945501233,153.57650756835938,5061300
2022-02-07,349.69155326537543,352.0610472277513,345.03056051400165,346.2884521484375,58198100,24.09000015258789,24.81999969482422,22.020000457763672,22.860000610351562,0,133.52611868268383,135.06735052312294,132.50189542750218,133.1310577392578,10319400,42.3497443555049,44.174161535529926,41.59280692739247,42.12654495239258,28382000,153.95652935935897,156.05329963637806,152.9097586748398,153.48951721191406,3501900
2022-02-08,345.1475106886193,351.2711574230751,344.0163874373138,350.1790466308594,64720900,23.09000015258789,23.479999542236328,21.31999969482422,21.440000534057617,0,132.26289246880344,136.267174800333,131.9507523605072,135.8574676513672,10124800,41.486052082898446,45.49394540253014,41.28226183831848,45.22222137451172,33686800,152.8389301087617,157.68953228850623,152.58448031403168,157.37066650390625,2941200
2022-02-09,354.70361220432596,357.6776655865055,353.10442839013047,357.59967041015625,55766400,21.270000457763672,21.299999237060547,19.93000030517578,19.959999084472656,0,137.92544821294223,140.61771786829064,136.1793629666233,140.5884552001953,20297200,46.9981045740644,49.715318204488604,45.32895741881475,49.51152801513672,35302800,159.44486388778043,162.5529753612952,157.4479390888681,162.53366088867188,5061000
2022-02-10,350.56908448096095,357.36555483432466,347.66329605020667,349.5062255859375,112468500,20.3700008392334,24.770000457763672,20.18000030517578,23.90999984741211,0,137.47186150331245,141.6127080854088,135.73554022054253,136.3793487548828,16619600,46.17324951760106,50.6663560796177,44.23238160080058,45.047542572021484,51371000,158.56878346283997,163.5804168533291,156.57184409990117,157.4672393798828,4614000
2022-02-11,349.5062300581321,351.10541357716863,337.1906719787039,338.4193115234375,101569100,24.389999389648438,30.989999771118164,23.329999923706055,27.360000610351562,0,136.56469979677192,137.5499112012179,128.5561490667094,129.37066650390625,23369800,45.183402688034406,46.24117576302941,37.284067812266436,38.37095642089844,51212800,157.73135872635135,158.87797480552783,148.38123825506656,149.4537811279297,7881900
2022-02-14,337.8635502144662,342.24178449120643,335.32830531073444,338.8386535644531,80254400,29.170000076293945,32.040000915527344,28.329999923706055,28.329999923706055,0,129.80472788454475,132.00926651709815,127.66846384812209,129.28285217285156,15577600,38.57474865057132,40.61265841927081,36.74062911835946,38.41947937011719,43218400,149.96265608974696,152.61664110369773,147.64365179597752,149.59548950195312,5697300
2022-02-15,344.1237159267621,347.49756507878647,343.0608568798403,347.2635498046875,55128800,28.09000015258789,28.09000015258789,25.329999923706055,25.700000762939453,0,132.17998384924613,136.4720107207042,131.7702915929644,136.31593322753906,12811800,40.66117833273955,44.921382188647854,40.43797529758861,44.649658203125,39910800,152.8324778651593,158.25960946334578,152.42665273016638,157.85055541992188,4881000
2022-02-16,345.01105077118837,348.1996277941473,341.97846408667095,347.17578125,58947100,25.190000534057617,27.09000015258789,23.8799991607666,24.290000915527344,0,134.59912181349608,136.65246511236668,133.26274366480925,136.2866668701172,10021000,42.76702725192009,45.12518223248007,41.76748138923184,44.73700714111328,35357600,155.91160256699618,158.48827123950744,154.53306521785203,157.90208435058594,2713200
2022-02-17,343.9579074658108,344.6599829891484,336.4301092602764,336.84942626953125,61801400,24.829999923706055,28.3700008392334,24.760000228881836,28.110000610351562,0,134.5942479332972,134.76495676694498,130.71191318686306,130.8240966796875,15833000,42.81554271931293,43.07756031707992,39.46754501706126,39.6616325378418,41858900,155.8052896813267,156.0210809678036,151.7373526440224,151.97247314453125,6003000
2022-02-18,337.7855380650639,338.1755734338996,330.6965477797096,333.0075378417969,80001500,26.65999984741211,29.709999084472656,26.3799991607666,27.75,0,131.26306543973232,131.49716682767217,127.63922715665989,129.37066650390625,17236400,39.92365133674404,40.127441573834595,36.653290025177746,38.45829772949219,46904100,152.04337888391095,152.6038083120037,148.1848036204906,150.27513122558594,5866200
2022-02-22,330.0626681919933,335.47450873364454,326.0257564725129,329.6628723144531,85967100,31.799999237060547,32.040000915527344,28.399999618530273,28.809999465942383,0,127.92698079514103,131.53618757480982,126.58572041264199,128.4829864501953,17874800,37.099686545094215,40.3312331212387,35.74108134314265,37.46845245361328,49765600,148.65182149935816,152.94520811400582,146.98986253680926,149.3603973388672,8370000
2022-02-23,332.82229110578334,333.6608657245649,320.9065266726525,321.21856689453125,86215400,28.040000915527344,31.06999969482422,27.200000762939453,31.020000457763672,0,130.58997402882076,131.5800673541874,125.4444179806857,125.79070281982422,15235800,38.88528255605515,40.078915700750585,34.576557762868376,34.8482780456543,52830600,151.09318604396873,152.66818533220683,145.33108954099,145.80133056640625,6525600
2022-02-24,310.9019287065518,332.5492335985033,310.33638189306424,332.0129089355469,130614100,37.5,37.790000915527344,29.450000762939453,30.31999969482422,0,120.92313431329411,130.12661522103087,120.35248997856574,130.10711669921875,21510200,30.869501790751336,38.86587689168965,30.617188755045166,38.75912857055664,68362100,140.13267665620157,151.37664968778552,139.79448167915078,151.1350860595703,8669100
2022-02-25,332.8124256040423,337.3661700229145,328.99003824361483,337.161376953125,78842100,31.68000030517578,32.0,26.93000030517578,27.59000015258789,0,129.99493498408296,131.9653722727093,128.18545725098267,131.92147827148438,17731000,38.81735616089148,40.602954692368954,37.03175762941401,40.54472732543945,40949000,151.12863961462202,153.65379333496094,148.98678237271255,153.65379333496094,7065000
2022-02-28,333.9825701207413,339.8624405850019,332.82219505870216,338.1657409667969,77515500,32.439998626708984,33.5099983215332,28.43000030517578,30.149999618530273,0,129.9607829537427,132.10679612688804,128.2634887974501,130.78504943847656,17839800,39.01144762320904,40.981427462779756,37.41993645213595,39.7974967956543,43350600,151.65362665016198,154.07570574651584,149.64381570876742,152.7197265625,4359300
2022-03-01,337.14189425344756,339.4138713656926,330.4624321178382,332.9879455566406,67407000,29.450000762939453,35.189998626708984,29.440000534057617,33.31999969482422,0,130.33636285677292,131.22890405386937,125.40539461729828,126.65886688232422,16571000,39.57429357196307,40.07891964820371,34.304837156923405,35.49847412109375,46635000,152.10136883204078,152.98710721468646,145.56949241930926,147.18313598632812,4265700
2022-03-02,334.53834589900805,339.91117330085154,331.76905676987656,338.5752868652344,70609000,34.20000076293945,34.40999984741211,30.1200008392334,30.739999771118164,0,127.6050664554404,131.50203246013245,127.288044275994,130.80458068847656,16573600,36.362159736631696,39.67133921658801,36.12925396974724,38.933807373046875,41485400,148.40699799107148,152.92263281976963,148.06237475262336,151.86297607421875,2850600
2022-03-03,341.2178242403586,341.3251010565384,331.8763495372485,333.7388000488281,71089400,30.520000457763672,32.0099983215332,29.309999465942383,30.479999542236328,0,131.2142656139411,131.2630416890601,127.19536708152673,127.98548889160156,16515200,39.44814410919996,39.66163707475974,35.731380062493606,36.439796447753906,45902800,152.79060666718115,152.83570817851106,147.77252906629062,148.67758178710938,4177800
2022-03-04,331.37908381139886,332.8124867744624,326.5815925016523,328.9023132324219,76936300,31.899999618530273,34.650001525878906,31.469999313354492,31.979999542236328,0,126.59058328916157,127.57092742560722,123.05454075249428,124.54212188720703,16157600,35.54700090718459,36.31364100658454,32.37368106418301,33.74199295043945,46799000,147.22817741844068,148.5261836769165,143.10228176821,144.73202514648438,4443300
2022-03-07,328.8924948855054,330.0528698208982,316.56717884353833,316.7719421386719,89933800,35.880001068115234,36.54999923706055,32.59000015258789,36.45000076293945,0,124.71769576002882,125.61511156075021,118.27964068497919,118.34304809570312,17728600,33.79050823278413,34.54744549310554,28.627800160931738,28.705434799194336,50665800,145.16362035986901,146.19750488017445,137.44324255200144,137.47222900390625,5869200
2022-03-08,315.9821759585055,324.9141247255901,311.9745161422242,315.29962158203125,116153900,36.189998626708984,37.52000045776367,32.779998779296875,35.130001068115234,0,118.5283938000302,124.45919730893246,116.88473521254164,120.1281509399414,25880800,28.792775478716283,33.32470211628153,27.63795855560985,30.23872184753418,68456500,138.4094995475005,145.22481017150307,136.1001521242654,140.1068878173828,7909500
2022-03-09,323.4905463966682,328.005279808455,320.89676783427814,326.6498718261719,64723400,33.7400016784668,34.119998931884766,31.389999389648438,32.45000076293945,0,124.3128754891716,126.1760114188875,122.73749905367335,125.34686279296875,13344800,33.11120591270072,34.605675110122725,32.09225098788092,33.89725875854492,46482400,144.82224197988123,147.0800452626169,143.17316906012144,145.978515625,4699800
2022-03-10,322.58365182906795,324.23157863844796,318.57596215253807,323.0224304199219,69362700,33.029998779296875,34.029998779296875,30.229999542236328,30.229999542236328,0,123.02039793537698,123.20086348056941,120.32324588393692,122.63509368896484,14997800,32.09224629146936,32.21840372523435,29.889361064841985,31.781707763671875,43831500,143.39539197614408,143.53711009030243,140.17131962291566,142.98312377929688,4805700
2022-03-11,325.99655505056467,326.30859526054553,315.8359651767801,316.3235168457031,66228400,30.43000030517578,31.040000915527344,28.84000015258789,30.75,0,124.46407021741823,124.7030536350821,119.76721848944483,119.87939453125,14765200,33.15001836420532,33.40232952263588,29.598230814537292,29.78261375427246,34118300,145.0573455458188,145.32466671027996,139.6302142948584,139.9136505126953,6524400
2022-03-14,315.0850687060095,318.45891709171076,309.54649025320623,310.2485656738281,79802600,31.030000686645508,33.18000030517578,30.059999465942383,31.770000457763672,0,119.76234643455517,120.3915161389413,115.74832245888173,116.41651153564453,23371400,29.122719785552576,29.937884359929857,26.49284311439463,27.084808349609375,49351500,139.49495806352326,140.21964901531214,134.74743026249746,135.38514709472656,5683800
2022-03-15,312.8911429753278,320.7602335296496,311.2822285265704,319.9801330566406,76471000,33.130001068115234,33.83000183105469,29.56999969482422,29.829999923706055,0,117.50415868997756,121.6206097681622,116.63112342206156,121.29383087158203,20833800,27.60884913098514,30.78216702961078,27.18185763585048,30.57837677001953,42082900,136.74110168570152,141.94276938354525,135.88436474377292,141.60780334472656,3980400
2022-03-16,323.90008188710704,331.96417560553823,320.22392333719165,331.84716796875,105243000,29.020000457763672,29.799999237060547,26.290000915527344,26.670000076293945,0,123.4837376445946,127.71723937988281,122.3522055337144,127.71723937988281,23147400,32.06314004388907,35.32379885539127,31.112115174186243,35.22675323486328,55754000,144.01058059680872,148.92238469389022,142.44848175522858,148.89984130859375,4868700
2022-03-17,329.9456192091053,335.9230057563786,328.64874522660574,335.864501953125,67810000,26.510000228881836,27.469999313354492,25.25,25.670000076293945,0,126.4540128430751,128.51712036132812,125.40539415476161,128.51712036132812,13429200,34.20779780886684,35.906057274555266,33.305293910948045,35.85753631591797,37147500,147.2121242129751,149.8177947998047,146.07516490447014,149.8177947998047,4133100
2022-03-18,334.20689044402786,343.031593029685,333.04651515402674,342.7390441894531,85446300,26.360000610351562,26.81999969482422,23.850000381469727,23.8700008392334,0,127.4294764487565,131.70200488699658,126.94662750873076,131.2923126220703,16140400,35.5275929329155,38.49711890464397,34.547452420510666,38.01190185546875,39797700,148.77418664817912,153.36066600148828,147.85301903682873,152.7422637939453,5004600
2022-03-21,341.9033148826508,344.1292975022892,337.3927437110103,341.7861328125,73799100,25.139999389648438,25.360000610351562,22.989999771118164,23.530000686645508,0,130.91675653042924,131.96537516319648,128.6780582283471,130.9850311279297,13897200,37.555798170567584,38.78824984829407,35.789608510055515,37.846927642822266,38312100,152.1528795224223,153.68923549521375,149.71469971124077,152.43954467773438,4801500
2022-03-22,342.2840317195784,349.37204175654097,341.90328685517403,348.50311279296875,63345900,24.020000457763672,24.020000457763672,22.700000762939453,22.940000534057617,0,130.9996703488252,133.34078813028913,130.67776609571007,131.88734436035156,11647200,37.64989057266134,39.8143462767259,37.49459341863892,38.42637634277344,34654100,152.16255786065753,155.09675122623906,152.01118249304255,153.28341674804688,2886600
2022-03-23,345.62306563264156,349.1865865649411,343.4361138007334,343.49468994140625,70615500,23.040000915527344,24.030000686645508,22.639999389648438,23.56999969482422,0,130.61435160347122,132.25313545011,128.51223225250445,128.59027099609375,15411000,37.37810887814883,38.814611839109936,35.514543473510635,35.611602783203125,38313200,151.88230793036888,153.74074358246878,149.37971248485502,149.4215850830078,3530400
2022-03-24,345.4179830590096,351.1782278397328,343.26034931867883,351.12939453125,53555300,23.610000610351562,23.790000915527344,21.489999771118164,21.670000076293945,0,130.1315046366529,134.86736839595926,129.34626488492364,134.84786987304688,16911600,36.708396924620665,41.00819097249946,36.20368028372694,40.8528938293457,44687200,150.96247304507997,157.08718927151546,150.34290212616213,156.96456909179688,5002500
2022-03-25,351.0708218743829,352.1252518953269,346.53099263670947,350.8365173339844,57584200,21.8700008392334,22.860000610351562,20.799999237060547,20.809999465942383,0,134.6625344485088,134.85762387507089,132.12146006137948,134.28697204589844,11023600,40.83348348688046,41.124665183610915,38.581672935053255,40.775245666503906,36316000,156.7903060220013,157.21624898414368,154.01190526575363,156.60958862304688,3103200
2022-03-28,350.8268146759197,356.36249890337564,349.5869131762799,356.2648620605469,56833900,22.139999389648438,23.329999923706055,19.540000915527344,19.6299991607666,0,133.3066446632623,135.3258433265689,131.72151886366552,135.26243591308594,13225200,39.98905706959922,41.55173680496836,38.16431268582257,41.454673767089844,35741000,155.67056155932354,157.82615661621094,153.4278428060296,157.82615661621094,2735700
2022-03-29,360.16024102965406,363.0208181122891,357.38752814675536,362.39599609375,68073000,19.700000762939453,19.729999542236328,18.670000076293945,18.899999618530273,0,137.74985906045217,138.7204538457716,135.74529184875317,138.3205108642578,14346000,43.52206668619595,44.647971916866055,41.84291514319685,44.240318298339844,40148500,160.34315123603776,161.69845780161052,158.18432144495117,161.4435272216797,3093600
2022-03-30,360.5313071002708,362.19104395337257,356.90920984872275,358.3931884765625,68757700,19.3799991607666,20.510000228881836,18.719999313354492,19.329999923706055,0,137.52063365941237,137.86205132573969,133.54562883982456,134.30648803710938,14507800,43.39588737128376,43.871486970610746,39.484337903292065,40.1346435546875,38435700,160.19474575199143,160.76268949515548,155.4511421728445,156.2804718017578,3269100
2022-03-31,358.5396530113968,358.89113969104164,353.1113781818224,353.9510192871094,67011400,19.68000030517578,21.479999542236328,19.540000915527344,20.559999465942383,0,134.0041027188685,134.97956479507502,131.2679387396069,131.5849609375,15526600,40.047282121397,40.6102365058874,37.29075541363557,37.640174865722656,38547400,156.16425756339777,156.85804151482304,152.31452254730786,152.72433471679688,3369300
2022-04-01,354.214622450109,354.9956576364543,350.094597783785,353.2773742675781,54527800,20.6200008392334,20.860000610351562,19.40999984741211,19.6299991607666,0,132.0726961393579,132.55066304577076,127.5855644935976,129.45358276367188,15470000,37.92166309676571,38.17402330898955,33.60245575019141,35.22337341308594,57428500,153.36973902868016,153.72792402306672,147.5289808232433,149.7652587890625,5391900
2022-04-04,354.1169406391993,360.5605843894059,353.8533480010585,360.5508117675781,45950200,20.75,20.780000686645508,18.450000762939453,18.56999969482422,0,129.77546842906352,131.77030147868018,129.36090895302286,131.58982849121094,11604400,35.5048401399874,37.09663656547888,35.10688733103908,36.844276428222656,28200500,150.15575893492075,152.4113736844729,149.59103541610992,152.19839477539062,2705100
2022-04-05,359.0960663557775,359.80878236493163,351.4027497655141,352.5450439453125,62738700,18.790000915527344,21.56999969482422,18.549999237060547,21.030000686645508,0,130.67777019729274,130.75580894756118,125.55172723644907,125.91264343261719,22220400,35.99985439082243,36.14544708609949,31.573880144797172,31.91359519958496,57649600,150.95277902941996,151.08186922625063,144.8054769717849,145.1927032470703,4054800
2022-04-06,347.22413959470737,348.32737305430527,342.2547325110714,344.8907775878906,90077100,21.270000457763672,24.780000686645508,21.239999771118164,22.100000381469727,0,123.27888876215523,125.29809486804102,121.90836579975488,123.30815887451172,22542800,29.943259533923673,31.15651777840822,28.69117422646819,29.613252639770508,69146900,141.98511304134328,144.1536034205005,140.37164097973425,141.5817413330078,4836900
2022-04-07,343.8949573579129,347.90760149612674,340.4290734874535,345.7109069824219,63777400,21.969999313354492,23.81999969482422,21.1200008392334,21.549999237060547,0,122.76677193995053,124.48357968277429,121.01093738230765,123.3276596069336,15147000,29.360894317695262,30.49650584138987,27.81762732776956,29.613252639770508,55657300,141.38813462154292,143.16294362932086,138.92274707283983,141.89154052734375,3511800
2022-04-08,343.9731470804625,344.7248941818026,340.2436400588168,340.87823486328125,61956100,21.25,22.34000015258789,20.280000686645508,21.15999984741211,0,122.6350839578562,122.6350839578562,120.18667225150686,120.39640045166016,13651000,28.982358126486215,29.0794174543442,27.322617331824933,27.45850372314453,71608900,140.7137246814379,140.7653518984793,138.14831730416097,138.3709716796875,4500300
2022-04-11,336.64104828891413,337.5587809808596,332.47222027371026,332.8139343261719,66107400,23.09000015258789,24.420000076293945,22.09000015258789,24.3700008392334,0,118.64544755151962,119.34290679360865,117.51391543306788,117.68949890136719,15627800,26.2452422395049,26.895547847811923,25.565815872302576,25.711406707763672,60558200,136.32506827199995,137.46739587972388,135.2150021277746,135.52801513671875,4291800
2022-04-12,337.56858807236847,339.45285717276306,330.03148187620593,331.4080810546875,72790200,24.940000534057617,25.3799991607666,22.270000457763672,24.260000228881836,0,120.04523629333126,121.01094161270254,116.67013858537005,117.0554428100586,21096800,27.215851371673907,27.99233709287214,25.099925467298736,25.4687557220459,66793200,138.39356286030392,139.41650561119346,134.40829607673,135.11500549316406,5894700
2022-04-13,331.74975113588766,339.19899278383286,331.0272920866941,338.14459228515625,61367800,23.520000457763672,24.450000762939453,21.3700008392334,21.81999969482422,0,118.17722023718508,120.81584667634574,117.43586704937803,119.83550262451172,16482800,25.98317978822069,27.701156603046204,25.536699090840422,27.206146240234375,50484000,135.98948602706483,138.9776309174352,135.15049574915233,138.0224609375,3309000
2022-04-14,338.2324132046599,338.7498556618064,330.1973812886287,330.41217041015625,73519400,21.719999313354492,22.700000762939453,20.850000381469727,22.700000762939453,0,120.45492497302921,120.57685772232837,116.15313400550632,116.1872787475586,15282000,27.710859475932015,27.77880359546754,24.789330833559077,24.85727310180664,51193200,138.92275349060859,138.9550297297878,134.0307244241662,134.20498657226562,5903400
2022-04-18,329.3577350678135,332.9603164358522,327.8346959294887,330.6659851074219,58560600,24.520000457763672,24.600000381469727,21.979999542236328,22.170000076293945,0,115.69954882375885,119.17219117451718,115.63614141203601,118.1772232055664,14243000,24.51755895159735,26.8567241454562,24.42049777876874,26.18700408935547,49251700,133.5337365931411,137.7352154613502,133.36916474844733,136.52833557128906,3630300
